133030;Bydalen V;2.0;63.044;13.8907;1996-03-01 00:00:00;1998-05-31 23:59:59;1000.0
133050;Höglekardalen;2.0;63.0796;13.7529;1962-02-01 00:00:00;2016-09-30 23:59:59;592.0
133160;Trillevallen V;2.0;63.2631;13.2166;1998-10-01 00:00:00;2001-04-17 18:00:00;611.0
133180;Mattmar V;2.0;63.30543;13.87671;1996-03-01 00:00:00;2016-10-01 10:00:00;360.0
133190;Mörsil;2.0;63.3193;13.6488;1971-07-01 00:00:00;2016-08-31 23:59:59;400.0
133200;Undersåker;2.0;63.3269;13.3826;1967-05-01 00:00:00;1983-05-31 23:59:59;330.0
133230;Åre;2.0;63.4;13.1;1961-01-01 00:00:00;1971-01-31 23:59:59;440.0
133250;Åre-Björnänge V;2.0;63.37375;13.16067;2001-04-17 00:00:00;2016-10-01 10:00:00;403.0
133260;Åreskutan Aut;2.0;63.4304;13.0746;1982-01-01 00:00:00;1998-01-21 23:59:59;1280.0
133470;Överäng;2.0;63.7788;13.0734;1966-12-01 00:00:00;2006-02-28 23:59:59;450.0
133500;Korsvattnet A;2.0;63.8395;13.5037;1996-02-01 00:00:00;2016-10-01 10:00:00;717.0
133570;Stora Stensjön Aut;2.0;63.9687;13.7251;1981-08-01 00:00:00;1996-01-31 23:59:59;680.0
133630;Mo;2.0;63.3166;13.4833;1961-01-01 00:00:00;1967-03-31 23:59:59;330.0
134090;Norderön;2.0;63.1618;14.3692;2006-12-01 00:00:00;2016-09-30 23:59:59;320.0
134100;Östersund;2.0;63.1736;14.6786;1967-05-01 00:00:00;1980-06-30 23:59:59;345.0
134110;Frösön;2.0;63.1974;14.4863;1970-01-19 00:00:00;2016-10-01 10:00:00;376.0
134130;Frösön D;2.0;63.1947;14.4898;2002-11-01 00:00:00;2006-06-30 23:59:59;375.0
134150;Rösta;2.0;63.2443;14.5535;1961-01-01 00:00:00;2011-12-31 23:59:59;360.0
134410;Föllinge A;2.0;63.677;14.6079;1995-12-01 00:00:00;2016-10-01 10:00:00;362.0
134460;Föllinge-Vägskälet;2.0;63.7606;14.4323;1980-02-01 00:00:00;1995-11-30 23:59:59;475.0
134520;Ålåsen;2.0;63.8683;14.6063;1965-01-01 00:00:00;1979-12-31 23:59:59;450.0
134590;Almdalen;2.0;63.9967;14.6701;1972-07-01 00:00:00;2016-08-31 23:59:59;615.0
